Carga Horária,Categoria da Situação,Cor/Raça,Data de Início do Ciclo,Data de Fim Previsto do Ciclo,Faixa Etária,Fator Esforço Curso,Idade,Instituição,Mês de Ocorrência da Situação,Região,Renda Familiar,Sexo,Turno,UF,Unidade de Ensino,dia_inicio_ciclo,mes_inicio_ciclo,ano_inicio_ciclo,dia_fim_ciclo,mes_fim_ciclo,ano_fim_ciclo,dia_ocorrencia,mes_ocorrencia,ano_ocorrencia,delta_days
2460,0,branca,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,"0<RFP<=0,5",Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,16.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,"RFP>3,5",Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,1,parda,2018-02-06,2019-12-20,15 a 19 anos,1.0,19.0,UFRPE - CODAI,2019-11-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,11,2019,633
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,1,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-10-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,10,2019,602
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,16.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,19.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,16.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,16.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,1,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-10-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,10,2019,602
2460,0,não declarada,2018-02-06,2019-12-20,20 a 24 anos,1.0,20.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,1,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,19.0,UFRPE - CODAI,2019-11-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,11,2019,633
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,"RFP>3,5",Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,16.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,16.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,"RFP>3,5",Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2019-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2019,1,12,2019,663
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,indígena,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,12,2019,663
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,12,2019,663
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,12,2019,663
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,20 a 24 anos,1.0,21.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,1,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-11-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,11,2019,633
2460,0,parda,2018-02-06,2018-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,19.0,UFRPE - CODAI,2019-04-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,4,2019,419
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,branca,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,"0<RFP<=0,5",Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,1,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-02-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,2,2019,360
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,12,2019,663
2460,1,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-02-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,2,2019,360
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,branca,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,"0<RFP<=0,5",Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,19.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,12,2019,663
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,1,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-11-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,11,2019,633
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,20 a 24 anos,1.0,21.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,17.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,parda,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,"0<RFP<=0,5",Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,1,indígena,2018-02-06,2018-12-20,20 a 24 anos,1.0,20.0,UFRPE - CODAI,2019-11-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,11,2019,633
2460,0,parda,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,"0,5<RFP<=1,0",Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,parda,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-03-01,Região Nordeste,"0,5<RFP<=1,0",Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,parda,2018-02-06,2018-12-20,15 a 19 anos,1.0,19.0,UFRPE - CODAI,2019-03-01,Região Nordeste,"0,5<RFP<=1,0",Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,19.0,UFRPE - CODAI,2019-03-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,3,2019,388
2460,0,não declarada,2018-02-06,2018-12-20,20 a 24 anos,1.0,20.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Masculino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,12,2019,663
2460,0,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-12-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,12,2019,663
2460,1,não declarada,2018-02-06,2018-12-20,15 a 19 anos,1.0,18.0,UFRPE - CODAI,2019-01-01,Região Nordeste,Não declarada,Feminino,Matutino,PE,Colégio Agrícola Dom Agostinho Ikas da UFRPE,6,2,2018,20,12,2018,1,1,2019,329
2800,1,não declarada,2016-02-22,2018-12-21,15 a 19 anos,1.0,18.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,"1,5<RFP<=2,5",Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,22,2,2016,21,12,2018,1,12,2019,1378
2800,0,não declarada,2016-02-22,2018-12-21,15 a 19 anos,1.0,19.0,UFRRJ - CTUR,2019-12-01,Região Sudeste,Não declarada,Masculino,Matutino,RJ,Colégio Técnico da UFRRJ,22,2,2016,21,12,2018,1,12,2019,1378
3120,1,branca,2019-02-07,2022-12-24,15 a 19 anos,1.0,15.0,IFSUL,2019-04-01,Região Sul,Não declarada,Feminino,Matutino,RS,Campus Lajeado,7,2,2019,24,12,2022,1,4,2019,53
3120,1,branca,2019-02-07,2022-12-24,15 a 19 anos,1.0,15.0,IFSUL,2019-11-01,Região Sul,"1,0<RFP<=1,5",Feminino,Vespertino,RS,Campus Lajeado,7,2,2019,24,12,2022,1,11,2019,267
3120,1,branca,2019-02-07,2022-12-24,15 a 19 anos,1.0,16.0,IFSUL,2019-05-01,Região Sul,"0<RFP<=0,5",Feminino,Vespertino,RS,Campus Lajeado,7,2,2019,24,12,2022,1,5,2019,83
3120,0,branca,2017-02-20,2019-12-21,15 a 19 anos,1.0,18.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,branca,2017-02-20,2019-12-21,15 a 19 anos,1.0,18.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Feminino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,branca,2017-02-20,2019-12-21,15 a 19 anos,1.0,17.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Feminino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,branca,2017-02-20,2019-12-21,15 a 19 anos,1.0,18.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Feminino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,branca,2017-02-20,2019-12-21,15 a 19 anos,1.0,18.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,parda,2017-02-20,2019-12-21,15 a 19 anos,1.0,17.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,branca,2017-02-20,2019-12-21,15 a 19 anos,1.0,18.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Feminino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,não declarada,2017-02-20,2019-12-21,15 a 19 anos,1.0,18.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,parda,2017-02-20,2019-12-21,15 a 19 anos,1.0,17.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,branca,2017-02-20,2019-12-21,15 a 19 anos,1.0,18.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,branca,2017-02-20,2019-12-21,15 a 19 anos,1.0,19.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Feminino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
3120,0,branca,2017-02-20,2019-12-21,15 a 19 anos,1.0,18.0,UFSM - POLITÉCNICO,2019-12-01,Região Sul,Não declarada,Masculino,Matutino,RS,Colégio Politécnico da UFSM,20,2,2017,21,12,2019,1,12,2019,1014
